year,Population,council,waste_pp,garbage_pp,recycle_pp,organic_pp,collect_type,amount,diversion_rate
2002,143277,Hume City Council,0.310847519,0.267886681,0.042960838,0,plastic_collect,713.3,0.138205504
2002,143277,Hume City Council,0.310847519,0.267886681,0.042960838,0,total_glass_collect,2107.6,0.138205504
2002,14500,Indigo Shire Council,0.206875862,0.160413793,0.046462069,0,total_garbage_collect,2326,0.224589126
2002,14500,Indigo Shire Council,0.206875862,0.160413793,0.046462069,0,total_recycle_actual,673.7,0.224589126
2002,14500,Indigo Shire Council,0.206875862,0.160413793,0.046462069,0,organic_collect,0,0.224589126
2002,14500,Indigo Shire Council,0.206875862,0.160413793,0.046462069,0,aluminium_collect,12.4,0.224589126
2002,14500,Indigo Shire Council,0.206875862,0.160413793,0.046462069,0,steel_collect,37.5,0.224589126
2002,14500,Indigo Shire Council,0.206875862,0.160413793,0.046462069,0,paper_collect,407.4,0.224589126
2002,14500,Indigo Shire Council,0.206875862,0.160413793,0.046462069,0,plastic_collect,44.5,0.224589126
2002,14500,Indigo Shire Council,0.206875862,0.160413793,0.046462069,0,total_glass_collect,171.9,0.224589126
2002,134560,Kingston City Council,0.379860285,0.205283888,0.097436088,0.077140309,total_garbage_collect,27623,0.459580545
2002,134560,Kingston City Council,0.379860285,0.205283888,0.097436088,0.077140309,total_recycle_actual,13111,0.459580545
2002,134560,Kingston City Council,0.379860285,0.205283888,0.097436088,0.077140309,organic_collect,10380,0.459580545
2002,134560,Kingston City Council,0.379860285,0.205283888,0.097436088,0.077140309,aluminium_collect,94,0.459580545
2002,134560,Kingston City Council,0.379860285,0.205283888,0.097436088,0.077140309,steel_collect,226,0.459580545
2002,134560,Kingston City Council,0.379860285,0.205283888,0.097436088,0.077140309,paper_collect,7698,0.459580545
2002,134560,Kingston City Council,0.379860285,0.205283888,0.097436088,0.077140309,plastic_collect,583,0.459580545
2002,134560,Kingston City Council,0.379860285,0.205283888,0.097436088,0.077140309,total_glass_collect,4510,0.459580545
2002,148000,Knox City Council,0.292695946,0.152027027,0.085939189,0.05472973,total_garbage_collect,22500,0.480597428
2002,148000,Knox City Council,0.292695946,0.152027027,0.085939189,0.05472973,total_recycle_actual,11894,0.480597428
2002,148000,Knox City Council,0.292695946,0.152027027,0.085939189,0.05472973,organic_collect,8100,0.480597428
2002,148000,Knox City Council,0.292695946,0.152027027,0.085939189,0.05472973,aluminium_collect,92,0.480597428
2002,148000,Knox City Council,0.292695946,0.152027027,0.085939189,0.05472973,steel_collect,367,0.480597428
2002,148000,Knox City Council,0.292695946,0.152027027,0.085939189,0.05472973,paper_collect,8225,0.480597428
2002,148000,Knox City Council,0.292695946,0.152027027,0.085939189,0.05472973,plastic_collect,642,0.480597428
2002,148000,Knox City Council,0.292695946,0.152027027,0.085939189,0.05472973,total_glass_collect,2568,0.480597428
2002,70921,Latrobe City Council,0.390589529,0.341224743,0.036110602,0.013254184,total_garbage_collect,24200,0.126385329
2002,70921,Latrobe City Council,0.390589529,0.341224743,0.036110602,0.013254184,total_recycle_actual,2426,0.126385329
2002,70921,Latrobe City Council,0.390589529,0.341224743,0.036110602,0.013254184,organic_collect,940,0.126385329
2002,70921,Latrobe City Council,0.390589529,0.341224743,0.036110602,0.013254184,aluminium_collect,34,0.126385329
2002,70921,Latrobe City Council,0.390589529,0.341224743,0.036110602,0.013254184,steel_collect,94,0.126385329
2002,70921,Latrobe City Council,0.390589529,0.341224743,0.036110602,0.013254184,paper_collect,1399,0.126385329
2002,70921,Latrobe City Council,0.390589529,0.341224743,0.036110602,0.013254184,plastic_collect,202,0.126385329
2002,70921,Latrobe City Council,0.390589529,0.341224743,0.036110602,0.013254184,total_glass_collect,697,0.126385329
2002,35667,Macedon Ranges Shire Council,0.264754535,0.182241287,0.082513248,0,total_garbage_collect,6500,0.31165943
2002,35667,Macedon Ranges Shire Council,0.264754535,0.182241287,0.082513248,0,total_recycle_actual,2543,0.31165943
2002,35667,Macedon Ranges Shire Council,0.264754535,0.182241287,0.082513248,0,organic_collect,0,0.31165943
2002,35667,Macedon Ranges Shire Council,0.264754535,0.182241287,0.082513248,0,aluminium_collect,47,0.31165943
2002,35667,Macedon Ranges Shire Council,0.264754535,0.182241287,0.082513248,0,steel_collect,71,0.31165943
2002,35667,Macedon Ranges Shire Council,0.264754535,0.182241287,0.082513248,0,paper_collect,1483,0.31165943
2002,35667,Macedon Ranges Shire Council,0.264754535,0.182241287,0.082513248,0,plastic_collect,236,0.31165943
2002,35667,Macedon Ranges Shire Council,0.264754535,0.182241287,0.082513248,0,total_glass_collect,706,0.31165943
2002,116000,Manningham City Council,0.382663793,0.183637931,0.090887931,0.108137931,total_garbage_collect,21302,0.520106333
2002,116000,Manningham City Council,0.382663793,0.183637931,0.090887931,0.108137931,total_recycle_actual,10016,0.520106333
2002,116000,Manningham City Council,0.382663793,0.183637931,0.090887931,0.108137931,organic_collect,12544,0.520106333
2002,116000,Manningham City Council,0.382663793,0.183637931,0.090887931,0.108137931,aluminium_collect,78,0.520106333
2002,116000,Manningham City Council,0.382663793,0.183637931,0.090887931,0.108137931,steel_collect,337,0.520106333
2002,116000,Manningham City Council,0.382663793,0.183637931,0.090887931,0.108137931,paper_collect,6410,0.520106333
2002,116000,Manningham City Council,0.382663793,0.183637931,0.090887931,0.108137931,plastic_collect,800,0.520106333
2002,116000,Manningham City Council,0.382663793,0.183637931,0.090887931,0.108137931,total_glass_collect,2391,0.520106333
2002,59766,Maribyrnong City Council,0.366479269,0.266037546,0.083826925,0.016614798,total_garbage_collect,15900,0.274072045
2002,59766,Maribyrnong City Council,0.366479269,0.266037546,0.083826925,0.016614798,total_recycle_actual,4860,0.274072045
2002,59766,Maribyrnong City Council,0.366479269,0.266037546,0.083826925,0.016614798,organic_collect,993,0.274072045
2002,59766,Maribyrnong City Council,0.366479269,0.266037546,0.083826925,0.016614798,aluminium_collect,20,0.274072045
2002,59766,Maribyrnong City Council,0.366479269,0.266037546,0.083826925,0.016614798,steel_collect,50,0.274072045
2002,59766,Maribyrnong City Council,0.366479269,0.266037546,0.083826925,0.016614798,paper_collect,3143,0.274072045
2002,59766,Maribyrnong City Council,0.366479269,0.266037546,0.083826925,0.016614798,plastic_collect,350,0.274072045
2002,59766,Maribyrnong City Council,0.366479269,0.266037546,0.083826925,0.016614798,total_glass_collect,1297,0.274072045
2002,100628,Maroondah City Council,0.395569822,0.175392535,0.096841833,0.123335453,total_garbage_collect,17649.4,0.556607897
2002,100628,Maroondah City Council,0.395569822,0.175392535,0.096841833,0.123335453,total_recycle_actual,9404,0.556607897
2002,100628,Maroondah City Council,0.395569822,0.175392535,0.096841833,0.123335453,organic_collect,12411,0.556607897
2002,100628,Maroondah City Council,0.395569822,0.175392535,0.096841833,0.123335453,aluminium_collect,119,0.556607897
2002,100628,Maroondah City Council,0.395569822,0.175392535,0.096841833,0.123335453,steel_collect,283,0.556607897
2002,100628,Maroondah City Council,0.395569822,0.175392535,0.096841833,0.123335453,paper_collect,5815,0.556607897
2002,100628,Maroondah City Council,0.395569822,0.175392535,0.096841833,0.123335453,plastic_collect,549,0.556607897
2002,100628,Maroondah City Council,0.395569822,0.175392535,0.096841833,0.123335453,total_glass_collect,2638,0.556607897
2002,52117,Melbourne City Council,0.324400867,0.274708828,0.049692039,0,total_garbage_collect,14317,0.153180969
2002,52117,Melbourne City Council,0.324400867,0.274708828,0.049692039,0,total_recycle_actual,2508.99,0.153180969
2002,52117,Melbourne City Council,0.324400867,0.274708828,0.049692039,0,organic_collect,0,0.153180969
2002,52117,Melbourne City Council,0.324400867,0.274708828,0.049692039,0,aluminium_collect,20.31,0.153180969
2002,52117,Melbourne City Council,0.324400867,0.274708828,0.049692039,0,steel_collect,13.99,0.153180969
2002,52117,Melbourne City Council,0.324400867,0.274708828,0.049692039,0,paper_collect,1479.78,0.153180969
2002,52117,Melbourne City Council,0.324400867,0.274708828,0.049692039,0,plastic_collect,106.67,0.153180969
2002,52117,Melbourne City Council,0.324400867,0.274708828,0.049692039,0,total_glass_collect,888.24,0.153180969
2002,58000,Melton City Council,0.290620862,0.21912069,0.071500172,0,total_garbage_collect,12709,0.246025602
2002,58000,Melton City Council,0.290620862,0.21912069,0.071500172,0,total_recycle_actual,3342.91,0.246025602
2002,58000,Melton City Council,0.290620862,0.21912069,0.071500172,0,organic_collect,0,0.246025602
2002,58000,Melton City Council,0.290620862,0.21912069,0.071500172,0,aluminium_collect,39.27,0.246025602
2002,58000,Melton City Council,0.290620862,0.21912069,0.071500172,0,steel_collect,205.7,0.246025602
2002,58000,Melton City Council,0.290620862,0.21912069,0.071500172,0,paper_collect,2703.13,0.246025602
2002,58000,Melton City Council,0.290620862,0.21912069,0.071500172,0,plastic_collect,342.7,0.246025602
2002,58000,Melton City Council,0.290620862,0.21912069,0.071500172,0,total_glass_collect,52.11,0.246025602
2002,47000,Mildura Rural City Council,0.254799149,0.196178723,0.058620426,0,total_garbage_collect,9220.4,0.230065233
2002,47000,Mildura Rural City Council,0.254799149,0.196178723,0.058620426,0,total_recycle_actual,2755.162,0.230065233
2002,47000,Mildura Rural City Council,0.254799149,0.196178723,0.058620426,0,organic_collect,0,0.230065233
2002,47000,Mildura Rural City Council,0.254799149,0.196178723,0.058620426,0,aluminium_collect,68.74,0.230065233
2002,47000,Mildura Rural City Council,0.254799149,0.196178723,0.058620426,0,steel_collect,33.242,0.230065233
2002,47000,Mildura Rural City Council,0.254799149,0.196178723,0.058620426,0,paper_collect,1106.18,0.230065233
2002,47000,Mildura Rural City Council,0.254799149,0.196178723,0.058620426,0,plastic_collect,169.58,0.230065233
2002,47000,Mildura Rural City Council,0.254799149,0.196178723,0.058620426,0,total_glass_collect,1377.42,0.230065233
2002,27542,Mitchell Shire Council,0.264323579,0.170648464,0.093675114,0,total_garbage_collect,4700,0.354395604
2002,27542,Mitchell Shire Council,0.264323579,0.170648464,0.093675114,0,total_recycle_actual,0,0.354395604
2002,27542,Mitchell Shire Council,0.264323579,0.170648464,0.093675114,0,organic_collect,0,0.354395604
2002,27542,Mitchell Shire Council,0.264323579,0.170648464,0.093675114,0,aluminium_collect,0,0.354395604
2002,27542,Mitchell Shire Council,0.264323579,0.170648464,0.093675114,0,steel_collect,0,0.354395604
2002,27542,Mitchell Shire Council,0.264323579,0.170648464,0.093675114,0,paper_collect,0,0.354395604
2002,27542,Mitchell Shire Council,0.264323579,0.170648464,0.093675114,0,plastic_collect,0,0.354395604
2002,27542,Mitchell Shire Council,0.264323579,0.170648464,0.093675114,0,total_glass_collect,0,0.354395604
2002,27000,Moira Shire Council,0.383773704,0.296296296,0.087477407,0,total_garbage_collect,8000,0.227940077
2002,27000,Moira Shire Council,0.383773704,0.296296296,0.087477407,0,total_recycle_actual,481.04,0.227940077
2002,27000,Moira Shire Council,0.383773704,0.296296296,0.087477407,0,organic_collect,0,0.227940077
2002,27000,Moira Shire Council,0.383773704,0.296296296,0.087477407,0,aluminium_collect,0,0.227940077
2002,27000,Moira Shire Council,0.383773704,0.296296296,0.087477407,0,steel_collect,0,0.227940077
2002,27000,Moira Shire Council,0.383773704,0.296296296,0.087477407,0,paper_collect,481.04,0.227940077
2002,27000,Moira Shire Council,0.383773704,0.296296296,0.087477407,0,plastic_collect,0,0.227940077
2002,27000,Moira Shire Council,0.383773704,0.296296296,0.087477407,0,total_glass_collect,0,0.227940077
2002,160860,Monash City Council,0.409172883,0.304075718,0.071459219,0.033637946,total_garbage_collect,48913.62,0.256852713
2002,160860,Monash City Council,0.409172883,0.304075718,0.071459219,0.033637946,total_recycle_actual,6817,0.256852713
2002,160860,Monash City Council,0.409172883,0.304075718,0.071459219,0.033637946,organic_collect,5411,0.256852713
2002,160860,Monash City Council,0.409172883,0.304075718,0.071459219,0.033637946,aluminium_collect,0,0.256852713
2002,160860,Monash City Council,0.409172883,0.304075718,0.071459219,0.033637946,steel_collect,0,0.256852713
2002,160860,Monash City Council,0.409172883,0.304075718,0.071459219,0.033637946,paper_collect,6817,0.256852713
2002,160860,Monash City Council,0.409172883,0.304075718,0.071459219,0.033637946,plastic_collect,0,0.256852713
2002,160860,Monash City Council,0.409172883,0.304075718,0.071459219,0.033637946,total_glass_collect,0,0.256852713
2002,111050,Moonee Valley City Council,0.379932463,0.320756416,0.059176047,0,total_garbage_collect,35620,0.155754121
2002,111050,Moonee Valley City Council,0.379932463,0.320756416,0.059176047,0,total_recycle_actual,6440.1,0.155754121
2002,111050,Moonee Valley City Council,0.379932463,0.320756416,0.059176047,0,organic_collect,0,0.155754121
2002,111050,Moonee Valley City Council,0.379932463,0.320756416,0.059176047,0,aluminium_collect,154.15,0.155754121
2002,111050,Moonee Valley City Council,0.379932463,0.320756416,0.059176047,0,steel_collect,231.23,0.155754121
2002,111050,Moonee Valley City Council,0.379932463,0.320756416,0.059176047,0,paper_collect,2700.89,0.155754121
2002,111050,Moonee Valley City Council,0.379932463,0.320756416,0.059176047,0,plastic_collect,847.83,0.155754121
2002,111050,Moonee Valley City Council,0.379932463,0.320756416,0.059176047,0,total_glass_collect,2506,0.155754121
2002,25109,Moorabool Shire Council,0.206472659,0.162730495,0.043742164,0,total_garbage_collect,4086,0.211854511
2002,25109,Moorabool Shire Council,0.206472659,0.162730495,0.043742164,0,total_recycle_actual,1098.32,0.211854511
2002,25109,Moorabool Shire Council,0.206472659,0.162730495,0.043742164,0,organic_collect,0,0.211854511
2002,25109,Moorabool Shire Council,0.206472659,0.162730495,0.043742164,0,aluminium_collect,31.97,0.211854511
2002,25109,Moorabool Shire Council,0.206472659,0.162730495,0.043742164,0,steel_collect,190.69,0.211854511
2002,25109,Moorabool Shire Council,0.206472659,0.162730495,0.043742164,0,paper_collect,479.24,0.211854511
2002,25109,Moorabool Shire Council,0.206472659,0.162730495,0.043742164,0,plastic_collect,90.22,0.211854511
2002,25109,Moorabool Shire Council,0.206472659,0.162730495,0.043742164,0,total_glass_collect,306.2,0.211854511
2002,124891,Mornington Peninsula Shire Council,0.451441657,0.372765051,0.078676606,0,total_garbage_collect,46555,0.174278569
2002,124891,Mornington Peninsula Shire Council,0.451441657,0.372765051,0.078676606,0,total_recycle_actual,9826,0.174278569
2002,124891,Mornington Peninsula Shire Council,0.451441657,0.372765051,0.078676606,0,organic_collect,0,0.174278569
2002,124891,Mornington Peninsula Shire Council,0.451441657,0.372765051,0.078676606,0,aluminium_collect,106,0.174278569
2002,124891,Mornington Peninsula Shire Council,0.451441657,0.372765051,0.078676606,0,steel_collect,326,0.174278569
2002,124891,Mornington Peninsula Shire Council,0.451441657,0.372765051,0.078676606,0,paper_collect,4667,0.174278569
2002,124891,Mornington Peninsula Shire Council,0.451441657,0.372765051,0.078676606,0,plastic_collect,604,0.174278569
2002,124891,Mornington Peninsula Shire Council,0.451441657,0.372765051,0.078676606,0,total_glass_collect,4123,0.174278569
2002,15930,Mount Alexander Shire Council,0.313080352,0.282485876,0.030594476,0,total_garbage_collect,4500,0.097720843
2002,15930,Mount Alexander Shire Council,0.313080352,0.282485876,0.030594476,0,total_recycle_actual,485.374,0.097720843
2002,15930,Mount Alexander Shire Council,0.313080352,0.282485876,0.030594476,0,organic_collect,0,0.097720843
2002,15930,Mount Alexander Shire Council,0.313080352,0.282485876,0.030594476,0,aluminium_collect,2.074,0.097720843
2002,15930,Mount Alexander Shire Council,0.313080352,0.282485876,0.030594476,0,steel_collect,21,0.097720843
2002,15930,Mount Alexander Shire Council,0.313080352,0.282485876,0.030594476,0,paper_collect,273.04,0.097720843
2002,15930,Mount Alexander Shire Council,0.313080352,0.282485876,0.030594476,0,plastic_collect,34.9,0.097720843
2002,15930,Mount Alexander Shire Council,0.313080352,0.282485876,0.030594476,0,total_glass_collect,154.36,0.097720843
2002,15886,Moyne Shire Council,0.238700743,0.141885937,0.009631122,0.087183684,total_garbage_collect,2254,0.405590717
2002,15886,Moyne Shire Council,0.238700743,0.141885937,0.009631122,0.087183684,total_recycle_actual,153,0.405590717
2002,15886,Moyne Shire Council,0.238700743,0.141885937,0.009631122,0.087183684,organic_collect,1385,0.405590717
2002,15886,Moyne Shire Council,0.238700743,0.141885937,0.009631122,0.087183684,aluminium_collect,2,0.405590717
2002,15886,Moyne Shire Council,0.238700743,0.141885937,0.009631122,0.087183684,steel_collect,0,0.405590717
2002,15886,Moyne Shire Council,0.238700743,0.141885937,0.009631122,0.087183684,paper_collect,126,0.405590717
2002,15886,Moyne Shire Council,0.238700743,0.141885937,0.009631122,0.087183684,plastic_collect,13,0.405590717
2002,15886,Moyne Shire Council,0.238700743,0.141885937,0.009631122,0.087183684,total_glass_collect,12,0.405590717
2002,13109,Murrindindi Shire Council,0.285681593,0.25615989,0.029521703,0,total_garbage_collect,3358,0.103337784
2002,13109,Murrindindi Shire Council,0.285681593,0.25615989,0.029521703,0,total_recycle_actual,121,0.103337784
2002,13109,Murrindindi Shire Council,0.285681593,0.25615989,0.029521703,0,organic_collect,0,0.103337784
